seqname,source,feature,start,end,score,strand,frame,ID,Name,gbkey,gene,gene_biotype,locus_tag,old_locus_tag
NC_008463.1,RefSeq,gene,6080538,6082067,.,+,.,gene-PA14_RS27795,PA14_RS27795,Gene,NA,protein_coding,PA14_RS27795,PA14_68140
NC_008463.1,RefSeq,gene,6082141,6082216,.,+,.,gene-PA14_RS27800,PA14_RS27800,Gene,NA,tRNA,PA14_RS27800,PA14_68150
NC_008463.1,RefSeq,gene,6082452,6083510,.,+,.,gene-PA14_RS27805,rfbB,Gene,rfbB,protein_coding,PA14_RS27805,PA14_68170
NC_008463.1,RefSeq,gene,6083507,6084415,.,+,.,gene-PA14_RS27810,rfbD,Gene,rfbD,protein_coding,PA14_RS27810,PA14_68190
NC_008463.1,RefSeq,gene,6084412,6085293,.,+,.,gene-PA14_RS27815,rfbA,Gene,rfbA,protein_coding,PA14_RS27815,PA14_68200
NC_008463.1,RefSeq,gene,6085293,6085838,.,+,.,gene-PA14_RS27820,rfbC,Gene,rfbC,protein_coding,PA14_RS27820,PA14_68210
NC_008463.1,RefSeq,gene,6085898,6087736,.,+,.,gene-PA14_RS27825,dctB,Gene,dctB,protein_coding,PA14_RS27825,PA14_68230
NC_008463.1,RefSeq,gene,6087733,6089121,.,+,.,gene-PA14_RS27830,dctD,Gene,dctD,protein_coding,PA14_RS27830,PA14_68250
NC_008463.1,RefSeq,gene,6089362,6090357,.,+,.,gene-PA14_RS27835,dctP,Gene,dctP,protein_coding,PA14_RS27835,PA14_68260
NC_008463.1,RefSeq,gene,6090376,6091008,.,+,.,gene-PA14_RS27840,dctQ,Gene,dctQ,protein_coding,PA14_RS27840,PA14_68280
NC_008463.1,RefSeq,gene,6091005,6092288,.,+,.,gene-PA14_RS27845,dctM,Gene,dctM,protein_coding,PA14_RS27845,PA14_68290
NC_008463.1,RefSeq,gene,6093086,6094534,.,+,.,gene-PA14_RS27850,arcD,Gene,arcD,protein_coding,PA14_RS27850,PA14_68300
NC_008463.1,RefSeq,gene,6094556,6095812,.,+,.,gene-PA14_RS27855,arcA,Gene,arcA,protein_coding,PA14_RS27855,PA14_68330
NC_008463.1,RefSeq,gene,6095892,6096902,.,+,.,gene-PA14_RS27860,PA14_RS27860,Gene,NA,protein_coding,PA14_RS27860,PA14_68340
NC_008463.1,RefSeq,gene,6096963,6097895,.,+,.,gene-PA14_RS27865,arcC,Gene,arcC,protein_coding,PA14_RS27865,PA14_68350
NC_008463.1,RefSeq,gene,6098345,6100249,.,+,.,gene-PA14_RS27870,fabY,Gene,fabY,protein_coding,PA14_RS27870,PA14_68360
NC_008463.1,RefSeq,gene,6100299,6101120,.,-,.,gene-PA14_RS27875,cysQ,Gene,cysQ,protein_coding,PA14_RS27875,PA14_68370
NC_008463.1,RefSeq,gene,6101117,6101683,.,-,.,gene-PA14_RS27880,nudE,Gene,nudE,protein_coding,PA14_RS27880,PA14_68380
NC_008463.1,RefSeq,gene,6101809,6102474,.,+,.,gene-PA14_RS27885,yrfG,Gene,yrfG,protein_coding,PA14_RS27885,PA14_68390
NC_008463.1,RefSeq,gene,6102527,6102964,.,-,.,gene-PA14_RS27890,lysM,Gene,lysM,protein_coding,PA14_RS27890,PA14_68400
NC_008463.1,RefSeq,gene,6103138,6104058,.,+,.,gene-PA14_RS27895,PA14_RS27895,Gene,NA,protein_coding,PA14_RS27895,PA14_68420
NC_008463.1,RefSeq,gene,6104117,6104956,.,+,.,gene-PA14_RS27900,fdhD,Gene,fdhD,protein_coding,PA14_RS27900,PA14_68430
NC_008463.1,RefSeq,gene,6104964,6107285,.,+,.,gene-PA14_RS27905,PA14_RS27905,Gene,NA,protein_coding,PA14_RS27905,PA14_68440
NC_008463.1,RefSeq,gene,6107595,6108110,.,+,.,gene-PA14_RS27910,PA14_RS27910,Gene,NA,protein_coding,PA14_RS27910,PA14_68450
NC_008463.1,RefSeq,gene,6108208,6108615,.,+,.,gene-PA14_RS27915,PA14_RS27915,Gene,NA,protein_coding,PA14_RS27915,PA14_68460
NC_008463.1,RefSeq,gene,6108684,6108899,.,-,.,gene-PA14_RS27920,PA14_RS27920,Gene,NA,protein_coding,PA14_RS27920,PA14_68470
NC_008463.1,RefSeq,gene,6109123,6109680,.,+,.,gene-PA14_RS27925,PA14_RS27925,Gene,NA,protein_coding,PA14_RS27925,PA14_68480
NC_008463.1,RefSeq,gene,6109662,6110105,.,-,.,gene-PA14_RS27930,PA14_RS27930,Gene,NA,protein_coding,PA14_RS27930,PA14_68490
NC_008463.1,RefSeq,gene,6110128,6111291,.,-,.,gene-PA14_RS27935,PA14_RS27935,Gene,NA,protein_coding,PA14_RS27935,PA14_68500
NC_008463.1,RefSeq,gene,6111318,6113108,.,-,.,gene-PA14_RS27940,PA14_RS27940,Gene,NA,protein_coding,PA14_RS27940,PA14_68510
NC_008463.1,RefSeq,gene,6113110,6114345,.,-,.,gene-PA14_RS27945,PA14_RS27945,Gene,NA,protein_coding,PA14_RS27945,PA14_68530
NC_008463.1,RefSeq,gene,6114488,6115396,.,+,.,gene-PA14_RS27950,PA14_RS27950,Gene,NA,protein_coding,PA14_RS27950,PA14_68550
NC_008463.1,RefSeq,gene,6115411,6116013,.,-,.,gene-PA14_RS27955,PA14_RS27955,Gene,NA,protein_coding,PA14_RS27955,PA14_68560
NC_008463.1,RefSeq,gene,6116265,6116621,.,+,.,gene-PA14_RS27960,PA14_RS27960,Gene,NA,protein_coding,PA14_RS27960,PA14_68570
NC_008463.1,RefSeq,gene,6116678,6118219,.,-,.,gene-PA14_RS27965,PA14_RS27965,Gene,NA,protein_coding,PA14_RS27965,PA14_68580
NC_008463.1,RefSeq,gene,6118335,6119228,.,-,.,gene-PA14_RS27970,hslO,Gene,hslO,protein_coding,PA14_RS27970,PA14_68610
NC_008463.1,RefSeq,gene,6119341,6120144,.,+,.,gene-PA14_RS27975,PA14_RS27975,Gene,NA,protein_coding,PA14_RS27975,PA14_68620
NC_008463.1,RefSeq,gene,6120182,6120577,.,-,.,gene-PA14_RS27980,PA14_RS27980,Gene,NA,protein_coding,PA14_RS27980,PA14_68630
NC_008463.1,RefSeq,gene,6120787,6121221,.,+,.,gene-PA14_RS27985,PA14_RS27985,Gene,NA,protein_coding,PA14_RS27985,PA14_68640
NC_008463.1,RefSeq,gene,6121353,6122258,.,+,.,gene-PA14_RS27990,rimK,Gene,rimK,protein_coding,PA14_RS27990,PA14_68660
NC_008463.1,RefSeq,gene,6122449,6123372,.,+,.,gene-PA14_RS27995,PA14_RS27995,Gene,NA,protein_coding,PA14_RS27995,PA14_68670
NC_008463.1,RefSeq,gene,6123449,6124768,.,-,.,gene-PA14_RS28000,amgS,Gene,amgS,protein_coding,PA14_RS28000,PA14_68680
NC_008463.1,RefSeq,gene,6124863,6125606,.,-,.,gene-PA14_RS28005,amgR,Gene,amgR,protein_coding,PA14_RS28005,PA14_68700
NC_008463.1,RefSeq,gene,6125795,6128134,.,+,.,gene-PA14_RS28010,PA14_RS28010,Gene,NA,protein_coding,PA14_RS28010,PA14_68710
NC_008463.1,RefSeq,gene,6128146,6128535,.,+,.,gene-PA14_RS28015,PA14_RS28015,Gene,NA,protein_coding,PA14_RS28015,PA14_68720
NC_008463.1,RefSeq,gene,6128743,6130326,.,+,.,gene-PA14_RS28020,gshA,Gene,gshA,protein_coding,PA14_RS28020,PA14_68730
NC_008463.1,RefSeq,gene,6130369,6131667,.,-,.,gene-PA14_RS28025,argA,Gene,argA,protein_coding,PA14_RS28025,PA14_68740
NC_008463.1,RefSeq,gene,6132004,6132705,.,+,.,gene-PA14_RS28030,PA14_RS28030,Gene,NA,protein_coding,PA14_RS28030,PA14_68750
NC_008463.1,RefSeq,gene,6132678,6133832,.,-,.,gene-PA14_RS28035,argE,Gene,argE,protein_coding,PA14_RS28035,PA14_68770
NC_008463.1,RefSeq,gene,6133932,6135200,.,-,.,gene-PA14_RS28040,PA14_RS28040,Gene,NA,protein_coding,PA14_RS28040,PA14_68780
NC_008463.1,RefSeq,gene,6135247,6135924,.,-,.,gene-PA14_RS28045,PA14_RS28045,Gene,NA,protein_coding,PA14_RS28045,PA14_68800
NC_008463.1,RefSeq,gene,6136038,6137402,.,+,.,gene-PA14_RS28050,PA14_RS28050,Gene,NA,protein_coding,PA14_RS28050,PA14_68810
NC_008463.1,RefSeq,gene,6137440,6139224,.,+,.,gene-PA14_RS28055,PA14_RS28055,Gene,NA,protein_coding,PA14_RS28055,PA14_68820
NC_008463.1,RefSeq,gene,6139446,6139898,.,+,.,gene-PA14_RS28060,PA14_RS28060,Gene,NA,protein_coding,PA14_RS28060,PA14_68830
NC_008463.1,RefSeq,gene,6140030,6140359,.,+,.,gene-PA14_RS28065,PA14_RS28065,Gene,NA,protein_coding,PA14_RS28065,PA14_68840
NC_008463.1,RefSeq,gene,6140394,6143270,.,-,.,gene-PA14_RS28070,gcvP,Gene,gcvP,protein_coding,PA14_RS28070,PA14_68850
NC_008463.1,RefSeq,gene,6143444,6143833,.,-,.,gene-PA14_RS28075,gcvH,Gene,gcvH,protein_coding,PA14_RS28075,PA14_68860
NC_008463.1,RefSeq,gene,6143880,6144962,.,-,.,gene-PA14_RS28080,gcvT,Gene,gcvT,protein_coding,PA14_RS28080,PA14_68870
NC_008463.1,RefSeq,gene,6145113,6146732,.,-,.,gene-PA14_RS28085,PA14_RS28085,Gene,NA,protein_coding,PA14_RS28085,PA14_68890
NC_008463.1,RefSeq,gene,6146800,6147798,.,-,.,gene-PA14_RS28090,PA14_RS28090,Gene,NA,protein_coding,PA14_RS28090,PA14_68900
NC_008463.1,RefSeq,gene,6147866,6148780,.,-,.,gene-PA14_RS28095,PA14_RS28095,Gene,NA,protein_coding,PA14_RS28095,PA14_68920
NC_008463.1,RefSeq,gene,6148877,6150070,.,+,.,gene-PA14_RS28100,PA14_RS28100,Gene,NA,protein_coding,PA14_RS28100,PA14_68930
NC_008463.1,RefSeq,gene,6150109,6150930,.,+,.,gene-PA14_RS28105,PA14_RS28105,Gene,NA,protein_coding,PA14_RS28105,PA14_68940
NC_008463.1,RefSeq,gene,6150967,6152184,.,-,.,gene-PA14_RS28110,PA14_RS28110,Gene,NA,protein_coding,PA14_RS28110,PA14_68955
NC_008463.1,RefSeq,gene,6152213,6152695,.,-,.,gene-PA14_RS28115,PA14_RS28115,Gene,NA,protein_coding,PA14_RS28115,PA14_68970
NC_008463.1,RefSeq,gene,6152700,6153884,.,-,.,gene-PA14_RS28120,ubiH,Gene,ubiH,protein_coding,PA14_RS28120,PA14_68980
NC_008463.1,RefSeq,gene,6153892,6155226,.,-,.,gene-PA14_RS28125,pepP,Gene,pepP,protein_coding,PA14_RS28125,PA14_69000
NC_008463.1,RefSeq,gene,6155236,6155790,.,-,.,gene-PA14_RS28130,PA14_RS28130,Gene,NA,protein_coding,PA14_RS28130,PA14_69010
NC_008463.1,RefSeq,gene,6155979,6156188,.,+,.,gene-PA14_RS28135,PA14_RS28135,Gene,NA,protein_coding,PA14_RS28135,PA14_69020
NC_008463.1,RefSeq,gene,6156185,6156499,.,+,.,gene-PA14_RS28140,PA14_RS28140,Gene,NA,protein_coding,PA14_RS28140,PA14_69030
NC_008463.1,RefSeq,gene,6156721,6157332,.,+,.,gene-PA14_RS28145,PA14_RS28145,Gene,NA,protein_coding,PA14_RS28145,PA14_69040
NC_008463.1,RefSeq,gene,6157699,6158157,.,+,.,gene-PA14_RS28150,PA14_RS28150,Gene,NA,protein_coding,PA14_RS28150,PA14_69050
NC_008463.1,RefSeq,gene,6158167,6159291,.,-,.,gene-PA14_RS28155,PA14_RS28155,Gene,NA,protein_coding,PA14_RS28155,PA14_69060
NC_008463.1,RefSeq,gene,6159295,6162045,.,-,.,gene-PA14_RS28160,rbbA,Gene,rbbA,protein_coding,PA14_RS28160,PA14_69070
NC_008463.1,RefSeq,gene,6162042,6163115,.,-,.,gene-PA14_RS28165,PA14_RS28165,Gene,NA,protein_coding,PA14_RS28165,PA14_69090
NC_008463.1,RefSeq,gene,6163322,6163741,.,-,.,gene-PA14_RS28170,PA14_RS28170,Gene,NA,protein_coding,PA14_RS28170,PA14_69100
NC_008463.1,RefSeq,gene,6163896,6164873,.,+,.,gene-PA14_RS28175,PA14_RS28175,Gene,NA,protein_coding,PA14_RS28175,PA14_69110
NC_008463.1,RefSeq,gene,6165123,6166469,.,+,.,gene-PA14_RS28180,glpT,Gene,glpT,protein_coding,PA14_RS28180,PA14_69130
NC_008463.1,RefSeq,gene,6166506,6167474,.,-,.,gene-PA14_RS28185,PA14_RS28185,Gene,NA,protein_coding,PA14_RS28185,PA14_69140
NC_008463.1,RefSeq,gene,6167474,6168940,.,-,.,gene-PA14_RS28190,ubiD,Gene,ubiD,protein_coding,PA14_RS28190,PA14_69150
NC_008463.1,RefSeq,gene,6169019,6171007,.,-,.,gene-PA14_RS28195,PA14_RS28195,Gene,NA,protein_coding,PA14_RS28195,PA14_69170
NC_008463.1,RefSeq,gene,6171078,6172337,.,-,.,gene-PA14_RS28200,rho,Gene,rho,protein_coding,PA14_RS28200,PA14_69190
NC_008463.1,RefSeq,gene,6172582,6172908,.,-,.,gene-PA14_RS28205,trxA,Gene,trxA,protein_coding,PA14_RS28205,PA14_69200
NC_008463.1,RefSeq,gene,6173107,6174612,.,+,.,gene-PA14_RS28210,ppx,Gene,ppx,protein_coding,PA14_RS28210,PA14_69220
NC_008463.1,RefSeq,gene,6174599,6176809,.,-,.,gene-PA14_RS28215,ppk1,Gene,ppk1,protein_coding,PA14_RS28215,PA14_69230
NC_008463.1,RefSeq,gene,6176827,6177840,.,-,.,gene-PA14_RS28220,hemB,Gene,hemB,protein_coding,PA14_RS28220,PA14_69240
NC_008463.1,RefSeq,gene,6178084,6178674,.,+,.,gene-PA14_RS28225,PA14_RS28225,Gene,NA,protein_coding,PA14_RS28225,PA14_69250
NC_008463.1,RefSeq,gene,6178839,6179507,.,+,.,gene-PA14_RS28230,elbB,Gene,elbB,protein_coding,PA14_RS28230,PA14_69260
NC_008463.1,RefSeq,gene,6179603,6180076,.,+,.,gene-PA14_RS28235,PA14_RS28235,Gene,NA,protein_coding,PA14_RS28235,PA14_69270
NC_008463.1,RefSeq,gene,6180061,6180543,.,-,.,gene-PA14_RS28240,PA14_RS28240,Gene,NA,protein_coding,PA14_RS28240,PA14_69280
NC_008463.1,RefSeq,gene,6180610,6182511,.,-,.,gene-PA14_RS28245,PA14_RS28245,Gene,NA,protein_coding,PA14_RS28245,PA14_69300
NC_008463.1,RefSeq,gene,6182616,6183245,.,-,.,gene-PA14_RS28250,PA14_RS28250,Gene,NA,protein_coding,PA14_RS28250,PA14_69310
NC_008463.1,RefSeq,gene,6183475,6184233,.,-,.,gene-PA14_RS28255,PA14_RS28255,Gene,NA,protein_coding,PA14_RS28255,PA14_69320
NC_008463.1,RefSeq,gene,6184240,6184818,.,-,.,gene-PA14_RS28260,PA14_RS28260,Gene,NA,protein_coding,PA14_RS28260,PA14_69330
NC_008463.1,RefSeq,gene,6184818,6186734,.,-,.,gene-PA14_RS28265,PA14_RS28265,Gene,NA,protein_coding,PA14_RS28265,PA14_69340
NC_008463.1,RefSeq,gene,6186780,6187259,.,+,.,gene-PA14_RS28270,PA14_RS28270,Gene,NA,protein_coding,PA14_RS28270,PA14_69350
NC_008463.1,RefSeq,gene,6187256,6188314,.,-,.,gene-PA14_RS28275,algP,Gene,algP,protein_coding,PA14_RS28275,PA14_69370
NC_008463.1,RefSeq,gene,6188440,6189069,.,+,.,gene-PA14_RS28280,PA14_RS28280,Gene,NA,protein_coding,PA14_RS28280,PA14_69380
NC_008463.1,RefSeq,gene,6189131,6189613,.,-,.,gene-PA14_RS28285,rsd,Gene,rsd,protein_coding,PA14_RS28285,PA14_69390
NC_008463.1,RefSeq,gene,6189893,6190384,.,-,.,gene-PA14_RS28290,PA14_RS28290,Gene,NA,protein_coding,PA14_RS28290,PA14_69400
NC_008463.1,RefSeq,gene,6190564,6191802,.,-,.,gene-PA14_RS28295,PA14_RS28295,Gene,NA,protein_coding,PA14_RS28295,PA14_69420
NC_008463.1,RefSeq,gene,6191799,6192929,.,-,.,gene-PA14_RS28300,PA14_RS28300,Gene,NA,protein_coding,PA14_RS28300,PA14_69430
NC_008463.1,RefSeq,gene,6192956,6193711,.,-,.,gene-PA14_RS28305,PA14_RS28305,Gene,NA,protein_coding,PA14_RS28305,PA14_69440
NC_008463.1,RefSeq,gene,6193708,6194649,.,-,.,gene-PA14_RS28310,hemC,Gene,hemC,protein_coding,PA14_RS28310,PA14_69450
NC_008463.1,RefSeq,gene,6194758,6195504,.,-,.,gene-PA14_RS28315,algR,Gene,algR,protein_coding,PA14_RS28315,PA14_69470
NC_008463.1,RefSeq,gene,6195509,6196585,.,-,.,gene-PA14_RS28320,algZ,Gene,algZ,protein_coding,PA14_RS28320,PA14_69480
NC_008463.1,RefSeq,gene,6196810,6198204,.,+,.,gene-PA14_RS28325,argH,Gene,argH,protein_coding,PA14_RS28325,PA14_69500
NC_008463.1,RefSeq,gene,6198335,6199477,.,-,.,gene-PA14_RS28330,PA14_RS28330,Gene,NA,protein_coding,PA14_RS28330,PA14_69510
NC_008463.1,RefSeq,gene,6199461,6202985,.,-,.,gene-PA14_RS28335,PA14_RS28335,Gene,NA,protein_coding,PA14_RS28335,PA14_69520
NC_008463.1,RefSeq,gene,6202982,6203863,.,-,.,gene-PA14_RS28340,PA14_RS28340,Gene,NA,protein_coding,PA14_RS28340,PA14_69540
NC_008463.1,RefSeq,gene,6203853,6205895,.,-,.,gene-PA14_RS28345,PA14_RS28345,Gene,NA,protein_coding,PA14_RS28345,PA14_69550
NC_008463.1,RefSeq,gene,6206092,6206610,.,-,.,gene-PA14_RS28350,PA14_RS28350,Gene,NA,protein_coding,PA14_RS28350,PA14_69560
NC_008463.1,RefSeq,gene,6206903,6207883,.,-,.,gene-PA14_RS28355,PA14_RS28355,Gene,NA,protein_coding,PA14_RS28355,PA14_69570
NC_008463.1,RefSeq,gene,6207985,6208260,.,+,.,gene-PA14_RS28360,PA14_RS28360,Gene,NA,protein_coding,PA14_RS28360,PA14_69580
NC_008463.1,RefSeq,gene,6208393,6209160,.,+,.,gene-PA14_RS28365,PA14_RS28365,Gene,NA,protein_coding,PA14_RS28365,PA14_69590
NC_008463.1,RefSeq,gene,6209203,6209436,.,+,.,gene-PA14_RS28370,PA14_RS28370,Gene,NA,protein_coding,PA14_RS28370,PA14_69600
NC_008463.1,RefSeq,gene,6209585,6212437,.,+,.,gene-PA14_RS28375,PA14_RS28375,Gene,NA,protein_coding,PA14_RS28375,PA14_69610
NC_008463.1,RefSeq,gene,6212478,6213176,.,+,.,gene-PA14_RS28380,PA14_RS28380,Gene,NA,protein_coding,PA14_RS28380,PA14_69620
NC_008463.1,RefSeq,gene,6213220,6213624,.,-,.,gene-PA14_RS28385,rnk,Gene,rnk,protein_coding,PA14_RS28385,PA14_69630
NC_008463.1,RefSeq,gene,6213947,6214282,.,-,.,gene-PA14_RS28390,cyaY,Gene,cyaY,protein_coding,PA14_RS28390,PA14_69640
NC_008463.1,RefSeq,gene,6214536,6214676,.,+,.,gene-PA14_RS28395,PA14_RS28395,Gene,NA,protein_coding,PA14_RS28395,PA14_69660
NC_008463.1,RefSeq,gene,6214687,6215934,.,+,.,gene-PA14_RS28400,lysA,Gene,lysA,protein_coding,PA14_RS28400,PA14_69670
NC_008463.1,RefSeq,gene,6215945,6216775,.,+,.,gene-PA14_RS28405,dapF,Gene,dapF,protein_coding,PA14_RS28405,PA14_69690
NC_008463.1,RefSeq,gene,6216806,6217507,.,+,.,gene-PA14_RS28410,PA14_RS28410,Gene,NA,protein_coding,PA14_RS28410,PA14_69700
NC_008463.1,RefSeq,gene,6217527,6218438,.,+,.,gene-PA14_RS28415,xerC,Gene,xerC,protein_coding,PA14_RS28415,PA14_69710
NC_008463.1,RefSeq,gene,6218435,6219133,.,+,.,gene-PA14_RS28420,PA14_RS28420,Gene,NA,protein_coding,PA14_RS28420,PA14_69720
NC_008463.1,RefSeq,gene,6219164,6220333,.,-,.,gene-PA14_RS28425,PA14_RS28425,Gene,NA,protein_coding,PA14_RS28425,PA14_69740
NC_008463.1,RefSeq,gene,6220496,6221872,.,+,.,gene-PA14_RS28430,PA14_RS28430,Gene,NA,protein_coding,PA14_RS28430,PA14_69750
NC_008463.1,RefSeq,gene,6221897,6222811,.,-,.,gene-PA14_RS28435,PA14_RS28435,Gene,NA,protein_coding,PA14_RS28435,PA14_69760
NC_008463.1,RefSeq,gene,6223248,6223565,.,-,.,gene-PA14_RS28440,sutA,Gene,sutA,protein_coding,PA14_RS28440,PA14_69770
NC_008463.1,RefSeq,gene,6223643,6224068,.,-,.,gene-PA14_RS28445,PA14_RS28445,Gene,NA,protein_coding,PA14_RS28445,PA14_69780
NC_008463.1,RefSeq,gene,6224329,6225657,.,-,.,gene-PA14_RS28450,PA14_RS28450,Gene,NA,protein_coding,PA14_RS28450,PA14_69795
NC_008463.1,RefSeq,gene,6225697,6226035,.,-,.,gene-PA14_RS28455,glnK,Gene,glnK,protein_coding,PA14_RS28455,PA14_69810
NC_008463.1,RefSeq,gene,6226475,6226735,.,+,.,gene-PA14_RS28460,PA14_RS28460,Gene,NA,protein_coding,PA14_RS28460,PA14_69820
NC_008463.1,RefSeq,gene,6226776,6228269,.,+,.,gene-PA14_RS28465,PA14_RS28465,Gene,NA,protein_coding,PA14_RS28465,PA14_69840
NC_008463.1,RefSeq,gene,6228394,6230379,.,+,.,gene-PA14_RS28470,betT,Gene,betT,protein_coding,PA14_RS28470,PA14_69850
NC_008463.1,RefSeq,gene,6230422,6231471,.,-,.,gene-PA14_RS28475,pchP,Gene,pchP,protein_coding,PA14_RS28475,PA14_69870
NC_008463.1,RefSeq,gene,6231622,6232539,.,-,.,gene-PA14_RS28480,PA14_RS28480,Gene,NA,protein_coding,PA14_RS28480,PA14_69880
NC_008463.1,RefSeq,gene,6232688,6234154,.,+,.,gene-PA14_RS28485,PA14_RS28485,Gene,NA,protein_coding,PA14_RS28485,PA14_69890
NC_008463.1,RefSeq,gene,6234066,6235742,.,-,.,gene-PA14_RS28490,PA14_RS28490,Gene,NA,protein_coding,PA14_RS28490,PA14_69900
NC_008463.1,RefSeq,gene,6235930,6237939,.,+,.,gene-PA14_RS28495,rep,Gene,rep,protein_coding,PA14_RS28495,PA14_69910
NC_008463.1,RefSeq,gene,6238073,6239791,.,+,.,gene-PA14_RS28500,PA14_RS28500,Gene,NA,protein_coding,PA14_RS28500,PA14_69925
NC_008463.1,RefSeq,gene,6239955,6240527,.,+,.,gene-PA14_RS28505,PA14_RS28505,Gene,NA,protein_coding,PA14_RS28505,PA14_69940
NC_008463.1,RefSeq,gene,6240535,6242394,.,-,.,gene-PA14_RS28510,PA14_RS28510,Gene,NA,protein_coding,PA14_RS28510,PA14_69950
NC_008463.1,RefSeq,gene,6242604,6243032,.,-,.,gene-PA14_RS28515,PA14_RS28515,Gene,NA,protein_coding,PA14_RS28515,PA14_69970
NC_008463.1,RefSeq,gene,6243236,6243784,.,-,.,gene-PA14_RS28520,PA14_RS28520,Gene,NA,protein_coding,PA14_RS28520,PA14_69980
NC_008463.1,RefSeq,gene,6243935,6245008,.,-,.,gene-PA14_RS28525,alr,Gene,alr,protein_coding,PA14_RS28525,PA14_69990
NC_008463.1,RefSeq,gene,6245099,6245452,.,-,.,gene-PA14_RS28530,PA14_RS28530,Gene,NA,protein_coding,PA14_RS28530,PA14_70010
NC_008463.1,RefSeq,gene,6245427,6246725,.,-,.,gene-PA14_RS28535,dadA,Gene,dadA,protein_coding,PA14_RS28535,PA14_70040
NC_008463.1,RefSeq,gene,6247082,6247426,.,-,.,gene-PA14_RS28540,PA14_RS28540,Gene,NA,protein_coding,PA14_RS28540,PA14_70050
NC_008463.1,RefSeq,gene,6247439,6247630,.,-,.,gene-PA14_RS28545,PA14_RS28545,Gene,NA,protein_coding,PA14_RS28545,PA14_70060
NC_008463.1,RefSeq,gene,6247651,6250215,.,-,.,gene-PA14_RS28550,PA14_RS28550,Gene,NA,protein_coding,PA14_RS28550,PA14_70070
NC_008463.1,RefSeq,gene,6250369,6250857,.,+,.,gene-PA14_RS28555,dadR,Gene,dadR,protein_coding,PA14_RS28555,PA14_70080
NC_008463.1,RefSeq,gene,6251036,6252355,.,+,.,gene-PA14_RS28560,PA14_RS28560,Gene,NA,protein_coding,PA14_RS28560,PA14_70100
NC_008463.1,RefSeq,gene,6252441,6254030,.,+,.,gene-PA14_RS28565,PA14_RS28565,Gene,NA,protein_coding,PA14_RS28565,PA14_70110
NC_008463.1,RefSeq,gene,6254034,6255197,.,-,.,gene-PA14_RS28570,PA14_RS28570,Gene,NA,protein_coding,PA14_RS28570,PA14_70120
NC_008463.1,RefSeq,gene,6255344,6256837,.,-,.,gene-PA14_RS28575,PA14_RS28575,Gene,NA,protein_coding,PA14_RS28575,PA14_70140
NC_008463.1,RefSeq,gene,6257067,6258401,.,+,.,gene-PA14_RS28580,PA14_RS28580,Gene,NA,protein_coding,PA14_RS28580,PA14_70160
NC_008463.1,RefSeq,gene,6258467,6258829,.,+,.,gene-PA14_RS28585,PA14_RS28585,Gene,NA,protein_coding,PA14_RS28585,PA14_70170
NC_008463.1,RefSeq,gene,6258966,6259121,.,-,.,gene-PA14_RS28590,rpmG,Gene,rpmG,protein_coding,PA14_RS28590,PA14_70180
NC_008463.1,RefSeq,gene,6259133,6259369,.,-,.,gene-PA14_RS28595,rpmB,Gene,rpmB,protein_coding,PA14_RS28595,PA14_70190
NC_008463.1,RefSeq,gene,6259725,6261305,.,+,.,gene-PA14_RS28600,PA14_RS28600,Gene,NA,protein_coding,PA14_RS28600,PA14_70200
NC_008463.1,RefSeq,gene,6261568,6262242,.,-,.,gene-PA14_RS28605,radC,Gene,radC,protein_coding,PA14_RS28605,PA14_70230
NC_008463.1,RefSeq,gene,6262382,6263590,.,+,.,gene-PA14_RS28610,coaBC,Gene,coaBC,protein_coding,PA14_RS28610,PA14_70240
NC_008463.1,RefSeq,gene,6263598,6264053,.,+,.,gene-PA14_RS28615,dut,Gene,dut,protein_coding,PA14_RS28615,PA14_70260
NC_008463.1,RefSeq,gene,6264090,6266693,.,+,.,gene-PA14_RS28620,PA14_RS28620,Gene,NA,protein_coding,PA14_RS28620,PA14_70270
NC_008463.1,RefSeq,gene,6266710,6267615,.,+,.,gene-PA14_RS28625,argB,Gene,argB,protein_coding,PA14_RS28625,PA14_70280
NC_008463.1,RefSeq,gene,6267659,6268729,.,-,.,gene-PA14_RS28630,sphR,Gene,sphR,protein_coding,PA14_RS28630,PA14_70290
NC_008463.1,RefSeq,gene,6268955,6269905,.,+,.,gene-PA14_RS28635,PA14_RS28635,Gene,NA,protein_coding,PA14_RS28635,PA14_70300
NC_008463.1,RefSeq,gene,6269976,6271184,.,-,.,gene-PA14_RS28640,PA14_RS28640,Gene,NA,protein_coding,PA14_RS28640,PA14_70310
NC_008463.1,RefSeq,gene,6271267,6272595,.,-,.,gene-PA14_RS28645,PA14_RS28645,Gene,NA,protein_coding,PA14_RS28645,PA14_70330
NC_008463.1,RefSeq,gene,6272673,6273062,.,-,.,gene-PA14_RS28650,PA14_RS28650,Gene,NA,protein_coding,PA14_RS28650,PA14_70340
NC_008463.1,RefSeq,gene,6273236,6273700,.,+,.,gene-PA14_RS28655,PA14_RS28655,Gene,NA,protein_coding,PA14_RS28655,PA14_70350
NC_008463.1,RefSeq,gene,6273680,6274297,.,-,.,gene-PA14_RS28660,PA14_RS28660,Gene,NA,protein_coding,PA14_RS28660,PA14_70360
NC_008463.1,RefSeq,gene,6274318,6274959,.,-,.,gene-PA14_RS28665,pyrE,Gene,pyrE,protein_coding,PA14_RS28665,PA14_70370
